id	h_family	h_genus	h_species	i_family	i_tribe	i_genus	i_species	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_number_same_h	coll_percent	h_n_specimens	i_h_same_g	i_h_same_f	i_j_h_col_event	i_j_same_col	h_voucher	coll_total_i	rel_confidence	redList
1797	Lamiaceae	Teucrium	racemosum	Tingidae	Tingini	Inoma	innamincka	25882	25884	25885	26418	264	1821	2486	1	0	4	FALSE	FALSE	0	0	0	1	LOW	FALSE
1805	Chenopodiaceae	Archrophytum	acutifolium	Miridae	Phylini	Camptotylidea	pallescens	6296	6292	5787	3041	149	4114	4119	2	0	3	FALSE	FALSE	0	0	0	2	LOW	FALSE
1806	Amaranthaceae	Salsola	richteri	Miridae	Phylini	Camptotylidea	lineata	6296	6292	5787	3038	83	584	4120	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
1813	Amaranthaceae	Kochia	odontoptera	Miridae	Phylini	Camptotylidea	bipunctata	6296	6292	5787	3025	83	513	3640	1	0	4	FALSE	FALSE	0	0	0	1	LOW	FALSE
1817	Ephedraceae	Ephedra	foliata	Miridae	Phylini	Camptotylidea	candida	6296	6292	5787	3027	64	473	4122	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
1818	Amaranthaceae	Salsola	richteri	Miridae	Phylini	Camptotylidea	vitticollis	6296	6292	5787	3050	83	584	4120	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
1841	Araliaceae	Astrotricha	asperifolia	Tingidae	Tingini	Oncophysa	vesiculata	25882	25884	26370	26423	94	1521	1916	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
1853	Asteraceae	Artemisia	tridentata	Miridae	Orthotylini	Hadronema	breviatum	6296	6291	5912	1130	98	418	948	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
1855	Asteraceae	Artemisia	arenaria	Miridae	Phylini	Camptotylidea	flavida	6296	6292	5787	3032	98	418	3656	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
1859	Fabaceae	Halimodendron	halodendron	Miridae	Phylini	Camptotylidea	incarnata	6296	6292	5787	3036	211	4143	9038	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
1861	Polygonaceae	Calligonum	comosum	Miridae	Phylini	Atomophora	nut	6296	6292	5746	2870	356	4105	4144	1	0	5	FALSE	FALSE	0	0	0	1	LOW	FALSE
1862	Amaranthaceae	Salsola	arbustula	Miridae	Phylini	Camptotylidea	fuscomaculata	6296	6292	5787	3034	83	584	8585	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
1863	Amaranthaceae	Salsola	arbuscula	Miridae	Phylini	Camptotylidea	fuscomaculata	6296	6292	5787	3034	83	584	8584	1	0	7	FALSE	FALSE	0	0	0	1	LOW	FALSE
1864	Ephedraceae	Ephedra	distachya	Miridae	Phylini	Camptotylidea	ephedrae	6296	6292	5787	3029	64	473	4145	1	0	11	FALSE	FALSE	0	0	0	1	LOW	FALSE
1866	Amaranthaceae	Salsola	rigida	Miridae	Phylini	Camptotylidea	bucharica	6296	6292	5787	3026	83	584	9481	2	0	8	FALSE	FALSE	0	0	0	2	LOW	FALSE
1867	Asteraceae	Artemisia	seriphidium	Miridae	Phylini	Camptotylidea	eremobium	6296	6292	5787	3030	98	418	4148	1	0	4	FALSE	FALSE	0	0	0	1	LOW	FALSE
1868	Lamiaceae	Prostanthera	campbellii	Miridae	Phylini	Wallabicoris	prostantheri	6296	6292	26274	26433	264	1777	1972	2	0	18	FALSE	FALSE	0	0	0	2	LOW	FALSE
1871	Scrophulariaceae	Eremophila	clavata	Tingidae	Tingini	Lasiacantha	dysmikos	25882	25884	37332	37393	3	1619	2017	2	0	1	FALSE	FALSE	0	0	0	2	LOW	FALSE
1873	Dilleniaceae	Hibbertia	cuneiformis	Tingidae	Cantacaderini	Allocader	sp	25882	41871	26455	26481	187	1662	2049	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
1897	Asteraceae	Artemisia	marschalliana	Miridae	Phylini	Acrotelus	caspicus	6296	6292	5704	2741	98	418	3723	1	0	24	FALSE	FALSE	0	0	0	1	LOW	FALSE
1899	Asteraceae	Mausolea	eriocarpa	Miridae	Phylini	Oncotylus	affinis	6296	6292	6077	4271	98	4165	4166	1	0	9	FALSE	FALSE	0	0	0	1	LOW	FALSE
1903	Fabaceae	Acacia	decurrens	Tingidae	Tingini	Engynoma	immaculata	25882	25884	32502	67445	211	396	3543	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
1908	Myrtaceae	Eucalyptus	pauciflora	Tingidae	Tingini	Eritingis	exalla	25882	25884	26204	32512	313	1624	8932	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
1912	Ephedraceae	Ephedra	fragilis	Miridae	Phylini	Nasocoris	platycranoides	6296	6292	6050	4233	64	473	4173	2	0	3	FALSE	FALSE	0	0	0	2	LOW	FALSE
1917	Ephedraceae	Ephedra	strobilacea	Miridae	Phylini	Nasocoris	desertorum	6296	6292	6050	4231	64	473	4768	1	0	4	FALSE	FALSE	0	0	0	1	LOW	FALSE
1918	Ephedraceae	Ephedra	nevadensis	Miridae	Phylini	Nasocoris	ephedrae	6296	6292	6050	4232	64	473	850	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
1922	Amaranthaceae	Salsola	richteri	Miridae	Phylini	Boopidocoris	salsolae	6296	6292	5774	3010	83	584	4120	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
1930	Amaranthaceae	Suaeda	vera	Miridae	Phylini	Pastocoris	putonii	6296	6292	6113	4409	83	600	17010	2	0	8	FALSE	FALSE	0	0	0	2	LOW	FALSE
1958	Amaranthaceae	Salsola	laricina	Miridae	Phylini	Psallopsis	caspia	6296	6292	6152	4772	83	584	8670	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
1961	Pinaceae	Pinus	elliottii	Miridae	Phylini	Phoenicocoris	australis	6296	6292	6119	4421	62	554	4199	4	0	1	FALSE	FALSE	0	0	0	4	LOW	FALSE
1971	Amaranthaceae	Haloxylon	aphyllum	Miridae	Phylini	Psallopsis	haloxyli	6296	6292	6152	4775	83	3638	9036	2	0	16	FALSE	FALSE	0	0	0	2	LOW	FALSE
1976	Pinaceae	Pinus	sylvestris	Miridae	Phylini	Phoenicocoris	modestus	6296	6292	6119	4432	62	554	932	2	0	1	FALSE	FALSE	0	0	0	2	LOW	FALSE
1980	Poaceae	Aristida	acutiflora	Miridae	Phylini	Stirophylus	aristidae	6296	6292	6218	5391	352	1516	4218	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
1982	Amaranthaceae	Suaeda	pruinosa	Miridae	Phylini	Psallopsis	femoralis	6296	6292	6152	4773	83	600	4219	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
1987	Pinaceae	Pinus	ponderosa	Miridae	Phylini	Phoenicocoris	ponderosae	6296	6292	6119	6658	62	554	879	4	0	2	FALSE	FALSE	0	0	0	4	LOW	FALSE
2010	Euphorbiaceae	Croton	alamosanus	Miridae	Orthotylini	Jornandes	crotoni	6296	6291	5953	6813	208	465	4248	1	0	21	FALSE	FALSE	0	0	0	1	LOW	FALSE
2011	Fabaceae	Calliandropsis	nervosus	Miridae	Orthotylini	Jornandes	tehuacanensis	6296	6291	5953	6815	211	12023	12024	2	0	35	FALSE	FALSE	0	0	0	2	LOW	FALSE
2012	Malvaceae	Ceiba	parvifolia	Miridae	Orthotylini	Jornandes	zapotecas	6296	6291	5953	6827	286	3614	2414	2	0	6	FALSE	FALSE	0	0	0	2	LOW	FALSE
2014	Cistaceae	Halimium	halimifolia	Miridae	Phylini	Pachyxyphus	halimii	6296	6292	6092	4367	153	4263	8808	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2015	Cistaceae	Cistus	monapelinsis	Miridae	Phylini	Pachyxyphus	cisti	6296	6292	6092	4365	153	4261	4264	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2016	Boraginaceae	Alkanna	orientalis	Miridae	Phylini	Thermocoris	rivalis	6296	6292	6234	5442	113	4265	4266	1	0	7	FALSE	FALSE	0	0	0	1	LOW	FALSE
2019	Lamiaceae	Thymus	hirtus	Miridae	Phylini	Tinicephalus	rubiginosus	6296	6292	6242	5466	264	4271	4272	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2020	Cistaceae	Cistus	monapelinsis	Miridae	Phylini	Tinicephalus	macciae	6296	6292	6242	5462	153	4261	4264	1	0	6	FALSE	FALSE	0	0	0	1	LOW	FALSE
2025	Asteraceae	Launea	resedifolia	Miridae	Phylini	Roudairea	eckerleini	6296	6292	6182	5203	98	4279	4280	1	0	9	FALSE	FALSE	0	0	0	1	LOW	FALSE
2026	Boraginaceae	Lithospermum	fruticosum	Miridae	Phylini	Opisthotaenia	striata	6296	6292	6079	4300	113	4281	4282	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2027	Asteraceae	Launea	resedifolia	Miridae	Phylini	Roudairea	crassicornis	6296	6292	6182	5202	98	4279	4280	1	0	6	FALSE	FALSE	0	0	0	1	LOW	FALSE
2028	Rosaceae	Potentilla	fruticosa	Miridae	Pronotocrepini	Orectoderus	cockerelli	6296	6306	6325	32597	376	564	752	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2029	Asteraceae	Glebionis	segetum	Miridae	Phylini	Megalocoleus	krueperi	6296	6292	6025	4117	98	17713	17718	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2031	Pinaceae	Pinus	luchuensis	Miridae	Phylini	Kasumiphylus	ryukyuensis	6296	6292	6659	6661	62	554	4285	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2034	Asteraceae	Pyrethrum	achilleaefolius	Miridae	Phylini	Megalocoleus	chrysotrichus	6296	6292	6025	4104	98	3664	9003	1	0	10	FALSE	FALSE	0	0	0	1	LOW	FALSE
2036	Asteraceae	Picris	hieracioides	Miridae	Phylini	Tinicephalus	flavopilosus	6296	6292	6242	5458	98	3689	4292	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2039	Asteraceae	Carthamus	lanatus	Miridae	Phylini	Macrotylus	bicolor	6296	6292	6009	3976	98	439	798	2	0	8	FALSE	FALSE	0	0	0	2	LOW	FALSE
2040	Lamiaceae	Salvia	libanotica	Miridae	Phylini	Macrotylus	lindbergi	6296	6292	6009	4012	264	585	4296	2	0	6	FALSE	FALSE	0	0	0	2	LOW	FALSE
2045	Fumariaceae	Hypecoum	pendulum	Miridae	Phylini	Omocoris	unicolor	6296	6292	6074	32616	216	4304	4305	2	0	19	FALSE	FALSE	0	0	0	2	LOW	FALSE
2050	Rosaceae	Chamaerhodos	erecta	Miridae	Phylini	Macrotylus	dimidiatus	6296	6292	6009	3984	376	4307	8639	1	0	7	FALSE	FALSE	0	0	0	1	LOW	FALSE
2053	Cistaceae	Fumana	thymifolia	Miridae	Phylini	Macrotylus	bipunctatus	6296	6292	6009	3977	153	4267	4268	1	0	6	FALSE	FALSE	0	0	0	1	LOW	FALSE
2055	Rosaceae	Potentilla	cinerea	Miridae	Phylini	Macrotylus	josephinae	6296	6292	6009	4011	376	564	8614	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2059	Nitrariaceae	Nitraria	sibirica	Miridae	Phylini	Glaucopterum	putshkovi	6296	6292	5899	3709	1485	1737	9045	2	0	8	FALSE	FALSE	0	0	0	2	LOW	FALSE
2060	Zygophyllaceae	Zygophyllum	xanthoxylon	Miridae	Phylini	Glaucopterum	zygophylli	6296	6292	5899	3711	60	1846	4316	2	0	5	FALSE	FALSE	0	0	0	2	LOW	FALSE
2061	Nitrariaceae	Nitraria	sphaerocarpa	Miridae	Phylini	Glaucopterum	gobicum	6296	6292	5899	3695	1485	1737	4317	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2062	Fagaceae	Quercus	pubescens	Miridae	Phylini	Harpocera	hellenica	6296	6292	5922	3791	68	571	8794	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2064	Zygophyllaceae	Zygophyllum	album	Miridae	Phylini	Glaucopterum	adspersum	6296	6292	5899	3687	60	1846	9536	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2065	Fabaceae	Acacia	raddiana	Miridae	Phylini	Yotvata	picticornis	6296	6292	6274	5689	211	396	4321	2	0	2	FALSE	FALSE	0	0	0	2	LOW	FALSE
2066	Cistaceae	Fumana	thymifolia	Miridae	Phylini	Dasycapsus	cunealis	6296	6292	5842	32643	153	4267	4268	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2067	Asteraceae	Picris	coronopifolia	Miridae	Phylini	Pleuroxonotus	longicornis	6296	6292	6139	4746	98	3689	4323	3	0	3	FALSE	FALSE	0	0	0	3	LOW	FALSE
2069	Rosaceae	Pyrus	domestica	Miridae	Phylini	Pseudophylus	stundjuki	6296	6292	6163	5072	376	570	9462	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2079	Amaranthaceae	Hammada	vachanica	Miridae	Phylini	Camptotylidea	perirata	6296	6292	5787	3042	83	3643	4123	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2081	Caprifoliaceae	Lonicera	tatarica	Miridae	Phylini	Compsidolon	nebulosum	6296	6292	5816	3338	136	525	4339	1	0	5	FALSE	FALSE	0	0	0	1	LOW	FALSE
2085	Lamiaceae	Rosmarinus	officinalis	Miridae	Phylini	Compsidolon	crotchi	6296	6292	5816	3312	264	4347	8710	2	0	5	FALSE	FALSE	0	0	0	2	LOW	FALSE
2086	Boraginaceae	Podonosma	syriacum	Miridae	Phylini	Compsidolon	elegantulum	6296	6292	5816	3318	113	4348	4349	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2094	Cupressaceae	Juniperus	phoenicae	Miridae	Phylini	Anonychiella	eckerleini	6296	6292	5731	2831	63	511	4359	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2095	Asteraceae	Artemisia	herba-alba	Miridae	Phylini	Compsidolon	pseudocrotchi	6296	6292	5816	3344	98	418	4360	2	0	2	FALSE	FALSE	0	0	0	2	LOW	FALSE
2097	Malvaceae	Lavatera	olbia	Miridae	Phylini	Parachlorillus	spilotus	6296	6292	6098	4380	286	4398	4399	2	0	8	FALSE	FALSE	0	0	0	2	LOW	FALSE
2100	Sapindaceae	Acer	ginnala	Miridae	Phylini	Psallus	michaili	6296	6292	6154	4939	385	398	4407	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2101	Betulaceae	Betula	rotundifolia	Miridae	Phylini	Psallus	graminicola	6296	6292	6154	4888	109	430	9272	1	0	7	FALSE	FALSE	0	0	0	1	LOW	FALSE
2103	Fagaceae	Quercus	dentata	Miridae	Phylini	Psallus	ulmi	6296	6292	6154	5047	68	571	8626	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2105	Sapindaceae	Acer	ginnala	Miridae	Phylini	Psallus	loginovae	6296	6292	6154	4925	385	398	4407	2	0	5	FALSE	FALSE	0	0	0	2	LOW	FALSE
2106	Fagaceae	Quercus	dentata	Miridae	Phylini	Psallus	tonnaichanus	6296	6292	6154	5041	68	571	8626	1	0	7	FALSE	FALSE	0	0	0	1	LOW	FALSE
2108	Lamiaceae	Rosmarinus	officinalis	Miridae	Phylini	Psallus	siculus	6296	6292	6154	5024	264	4347	8710	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2110	Fagaceae	Quercus	cerris	Miridae	Phylini	Psallus	helenae	6296	6292	6154	4899	68	571	4410	2	0	2	FALSE	FALSE	0	0	0	2	LOW	FALSE
2113	Fagaceae	Quercus	suber	Miridae	Phylini	Psallus	aurora	6296	6292	6154	4815	68	571	1301	4	0	7	FALSE	FALSE	0	0	0	4	LOW	FALSE
2114	Fagaceae	Quercus	cerris	Miridae	Phylini	Psallus	pardalis	6296	6292	6154	4976	68	571	4410	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2115	Fagaceae	Quercus	cerris	Miridae	Phylini	Psallus	anaemicus	6296	6292	6154	4802	68	571	4410	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2118	Pinaceae	Larix	dahurica	Miridae	Phylini	Psallus	luridus	6296	6292	6154	4927	62	516	4413	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2156	Fagaceae	Quercus	dentata	Miridae	Phylini	Psallus	amoenus	6296	6292	6154	4800	68	571	8626	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2157	Rosaceae	Sorbus	amurensis	Miridae	Phylini	Psallus	samdzijonicus	6296	6292	6154	5015	376	1327	4415	1	0	7	FALSE	FALSE	0	0	0	1	LOW	FALSE
2158	Fagaceae	Quercus	aliena	Miridae	Phylini	Psallus	bagjonicus	6296	6292	6154	4816	68	571	4416	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2159	Fagaceae	Quercus	dentata	Miridae	Phylini	Psallus	tesongsanicus	6296	6292	6154	5037	68	571	8626	2	0	1	FALSE	FALSE	0	0	0	2	LOW	FALSE
2160	Fagaceae	Quercus	ilex	Miridae	Phylini	Psallus	ocularis	6296	6292	6154	4970	68	571	4417	2	0	2	FALSE	FALSE	0	0	0	2	LOW	FALSE
2161	Fagaceae	Quercus	cerris	Miridae	Phylini	Psallus	henschii	6296	6292	6154	4900	68	571	4410	2	0	1	FALSE	FALSE	0	0	0	2	LOW	FALSE
2163	Fagaceae	Quercus	ilex	Miridae	Phylini	Psallus	dichrous	6296	6292	6154	4852	68	571	4417	2	0	4	FALSE	FALSE	0	0	0	2	LOW	FALSE
2165	Fagaceae	Quercus	cenis	Miridae	Phylini	Psallus	lucanicus	6296	6292	6154	4926	68	571	4418	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2166	Oleaceae	Olea	europaea	Miridae	Phylini	Psallus	oleae	6296	6292	6154	4972	325	1743	8862	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2173	Fagaceae	Quercus	ilex	Miridae	Phylini	Heterocapillus	validicornis	6296	6292	5925	3810	68	571	4417	2	0	2	FALSE	FALSE	0	0	0	2	LOW	FALSE
2177	Fabaceae	Astragalus	arbuscula	Miridae	Phylini	Dacota	albipennis	6296	6292	5837	3481	211	423	9264	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2186	Fabaceae	Gleditsia	triacanthos	Miridae	Phylini	Atractotomus	griseolus	6296	6292	5750	2918	211	490	946	6	0	23	FALSE	FALSE	0	0	0	6	LOW	FALSE
2195	Lamiaceae	Salazaria	mexicana	Miridae	Phylini	Larinocerus	balius	6296	6292	5979	3892	264	1370	9681	21	0	88	FALSE	FALSE	0	0	0	21	LOW	FALSE
2197	Asteraceae	Eumorphia	sericea	Miridae	Phylini	Coatonocapsus	sweeti	6296	6292	5814	3293	98	4440	9595	1	0	59	FALSE	FALSE	0	0	0	1	LOW	FALSE
2198	Malvaceae	Lavatera	olbia	Miridae	Phylini	Malacotes	abeillei	6296	6292	6013	4057	286	4398	4399	1	0	4	FALSE	FALSE	0	0	0	1	LOW	FALSE
2203	Casuarinaceae	Casuarina	equisetifolia	Miridae	Phylini	Aphaenophyes	richteri	6296	6292	5736	2844	142	1563	2108	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2207	Lamiaceae	Phlomis	floccosa	Miridae	Phylini	Malacotes	phlomidis	6296	6292	6013	4061	264	4451	4452	2	0	4	FALSE	FALSE	0	0	0	2	LOW	FALSE
2215	Asteraceae	Lactuca	tatarica	Miridae	Phylini	Camptozorus	lactucae	6296	6292	5789	3059	98	3921	9058	2	0	1	FALSE	FALSE	0	0	0	2	LOW	FALSE
2219	Convolvulaceae	Ipomoea	batatas	Miridae	Halticini	Halticus	insularis	6296	6288	5920	1167	161	3621	4458	1	0	5	FALSE	FALSE	0	0	0	1	LOW	FALSE
2220	Capparaceae	Koeberlinia	spinosa	Miridae	Orthotylini	Labopella	claripennis	6296	6291	5972	1345	135	4462	9996	1	0	16	FALSE	FALSE	0	0	0	1	LOW	FALSE
2221	Boraginaceae	Heliotropium	bacciferum	Miridae	Phylini	Badezorus	tomentosus	6296	6292	5758	2991	113	501	4463	1	0	5	FALSE	FALSE	0	0	0	1	LOW	FALSE
2222	Primulaceae	Bonellia	macrocarpa	Miridae	Orthotylini	Carvalhoisca	michoacanus	6296	6291	5798	698	361	17597	17598	1	0	4	FALSE	FALSE	0	0	0	1	LOW	FALSE
2223	Primulaceae	Bonellia	seleriana	Miridae	Orthotylini	Carvalhoisca	jacquiniae	6296	6291	5798	697	361	17597	17600	1	0	6	FALSE	FALSE	0	0	0	1	LOW	FALSE
2228	Amaranthaceae	Atriplex	halimus	Miridae	Phylini	Atomoscelis	galvagnii	6296	6292	5747	2880	83	424	4510	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2229	Amaranthaceae	Atriplex	halimus	Miridae	Phylini	Atomoscelis	noualhieri	6296	6292	5747	2886	83	424	4510	1	0	6	FALSE	FALSE	0	0	0	1	LOW	FALSE
2248	Rosaceae	Purshia	tridentata	Miridae	Phylini	Psallus	purshiae	6296	6292	6154	4990	376	569	8758	1	0	4	FALSE	FALSE	0	0	0	1	LOW	FALSE
2250	Asteraceae	Artemisia	austriaca	Miridae	Phylini	Maurodactylus	albidus	6296	6292	6020	4080	98	418	4275	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2256	Asteraceae	Viguiera	dentata	Miridae	Orthotylini	Slaterocoris	argenteoides	6296	6291	6200	6391	98	622	9529	1	0	9	FALSE	FALSE	0	0	0	1	LOW	FALSE
2257	Euphorbiaceae	Ricinocarpos	tuberculatus	Scutelleridae	Scutellerini	Choerocoris	variegatus	32903	32905	32906	32907	208	1788	8976	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2262	Casuarinaceae	Allocasuarina	humilis	Scutelleridae	Elvisurini	Austrotichus	rugosus	32903	32909	32963	32964	142	1502	9239	2	0	1	FALSE	FALSE	0	0	0	2	LOW	FALSE
2264	Asteraceae	Senecio	angustifolius	Miridae	Phylini	Moissonia	punctata	6296	6292	6035	4194	98	589	4539	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2265	Anacardiaceae	Pistacia	vera	Miridae	Phylini	Campylomma	lindbergi	6296	6292	5790	3130	85	8256	11704	1	0	9	FALSE	FALSE	0	0	0	1	LOW	FALSE
2269	Cupressaceae	Widdringtonia	cupressoides	Miridae	Phylini	Widdringtoniola	kirstenboschiana	6296	6292	6269	5675	63	1843	2053	2	0	1	FALSE	FALSE	0	0	0	2	LOW	FALSE
2271	Amaranthaceae	Amaranthus	dubius	Miridae	Phylini	Moissonia	cuneata	6296	6292	6035	4159	83	4338	4420	1	0	3	FALSE	FALSE	0	0	0	1	LOW	FALSE
2279	Proteaceae	Banksia	occidentalis	Tingidae	Tingini	Chorotingis	sp	25882	25884	26177	33475	362	1529	10019	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2280	Cyperaceae	Isolepis	nodosa	Rhyparochromidae	Myodochini	Remaudiereana	inornata	33018	33491	33492	33493	176	1674	8922	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2287	Proteaceae	Banksia	prionotes	Thaumastocoridae	Thaumastocorini	Onymocoris	izzardi	33076	33529	33530	33531	362	1529	2464	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2303	Asteraceae	Chrysocephalum	apiculatum	Miridae	Phylini	Jiwarli	exmaculae	6296	6292	33576	33578	98	1571	1898	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2317	Restionaceae	Leptocarpus	tenax	Miridae	Phylini	Restiophylus	meeboldinae	6296	6292	33592	70165	370	1694	2618	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2324	Myrtaceae	Metrosideros	polymorpha	Miridae	Orthotylini	Nesidiorchestes	pahulu	6296	6291	6058	33599	313	3908	8778	1	0	7	FALSE	FALSE	0	0	0	1	LOW	FALSE
2331	Fagaceae	Quercus	virginiana	Miridae	Ceratocapsini	Ceratocapsus	lutescens	6296	34068	5802	781	68	571	9674	7	0	1	FALSE	FALSE	0	0	0	7	LOW	FALSE
2335	Apiaceae	Daucus	carota	Miridae	Halticini	Pachytomella	passerinii	6296	6288	6091	2156	89	468	691	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2341	Fabaceae	Acacia	raddiana	Miridae	Orthotylini	Orthotylus	acaciae	6296	6291	6088	1781	211	396	4321	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2342	Asteraceae	Artemisia	herba-alba	Miridae	Orthotylini	Orthotylus	zorensis	6296	6291	6088	2143	98	418	4360	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2349	Lamiaceae	Salvia	acetabulosa	Miridae	Phylini	Macrotylus	syriacus	6296	6292	6009	4049	264	585	1294	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2350	Lamiaceae	Salvia	palaestina	Miridae	Phylini	Macrotylus	tamerus	6296	6292	6009	4051	264	585	4628	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2351	Fabaceae	Lotus	uniovulata	Miridae	Phylini	Macrotylus	interpositus	6296	6292	6009	4010	211	526	2659	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2352	Asteraceae	Artemisia	herba-alba	Miridae	Phylini	Plagiognathus	herbaalbae	6296	6292	6132	6479	98	418	4360	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2353	Lamiaceae	Marrubium	deserti	Miridae	Phylini	Marrubiocoris	deserti	6296	6292	6019	4078	264	1714	4632	2	0	2	FALSE	FALSE	0	0	0	2	LOW	FALSE
2354	Lamiaceae	Vitex	agnus-castus	Miridae	Phylini	Campylomma	obscura	6296	6292	5790	3164	264	4570	4571	1	0	2	FALSE	FALSE	0	0	0	1	LOW	FALSE
2357	Cupressaceae	Juniperus	osteosperma	Miridae	Orthotylini	Dichaetocoris	juniperi	6296	6291	5849	920	63	511	4635	5	0	18	FALSE	FALSE	0	0	0	5	LOW	FALSE
2360	Fabaceae	Acacia	raddiana	Miridae	Phylini	Campylomma	nigrifemur	6296	6292	5790	3157	211	396	4321	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2362	Asteraceae	Artemisia	herba-alba	Miridae	Phylini	Compsidolon	bipunctatum	6296	6292	5816	3310	98	418	4360	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2363	Asteraceae	Artemisia	scoparia	Miridae	Phylini	Compsidolon	minutum	6296	6292	5816	3335	98	418	8737	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2366	Lamiaceae	Marrubium	deserti	Miridae	Phylini	Compsidolon	hoggaricum	6296	6292	5816	3326	264	1714	4632	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2367	Lamiaceae	Rosmarinus	officinalis	Miridae	Phylini	Psallus	brevicornis	6296	6292	6154	4828	264	4347	8710	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2368	Asteraceae	Achillea	santolina	Miridae	Phylini	Oncotylidea	amplipilis	6296	6292	6076	4270	98	399	4648	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
2369	Poaceae	Aristida	acutifolia	Miridae	Phylini	Stirophylus	aristidae	6296	6292	6218	5391	352	1516	8820	1	0	1	FALSE	FALSE	0	0	0	1	LOW	FALSE
